id,console-name,product-name,loose-price,cib-price,new-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,gamestop-price,gamestop-trade-price,upc
46249,PAL Sega Mega Drive,Taz-Mania,$8.56 ,$13.73 ,$32.95 ,$1.80 ,$8.99 ,$2.80 ,$13.99 ,,,
46250,PAL Sega Mega Drive,Team USA Basketball,$4.51 ,$9.37 ,$23.43 ,$0.94 ,$4.69 ,$2.00 ,$9.79 ,,,
46251,PAL Sega Mega Drive,Technoclash,,,,,,,,,,
46252,PAL Sega Mega Drive,Teenage Mutant Ninja Turtles: The Hyperstone Heist,$53.27 ,$109.32 ,$283.15 ,$22.40 ,$55.99 ,$46.00 ,$114.99 ,,,
46253,PAL Sega Mega Drive,Teenage Mutant Ninja Turtles: Tournament Fighters,$21.52 ,$42.67 ,$113.85 ,$6.90 ,$22.99 ,$18.00 ,$44.99 ,,,
46245,PAL Sega Mega Drive,Terminator 2 Judgement Day,$19.43 ,$37.78 ,$94.45 ,$4.00 ,$19.99 ,$16.00 ,$39.99 ,,,
46254,PAL Sega Mega Drive,The Addams Family,$24.02 ,$47.23 ,$117.93 ,$7.50 ,$24.99 ,$20.00 ,$49.99 ,,,
46255,PAL Sega Mega Drive,The Adventures of Batman & Robin,$80.80 ,$113.46 ,$300.80 ,$34.00 ,$84.99 ,$47.60 ,$118.99 ,,,
46256,PAL Sega Mega Drive,The Adventures of Mighty Max,$13.96 ,$24.39 ,$59.13 ,$3.00 ,$14.99 ,$7.80 ,$25.99 ,,,
46257,PAL Sega Mega Drive,The Chaos Engine,$25.45 ,$49.20 ,$132.18 ,$8.10 ,$26.99 ,$20.80 ,$51.99 ,,,
46258,PAL Sega Mega Drive,The Death and Return of Superman,$173.84 ,$397.89 ,$994.73 ,$73.20 ,$182.99 ,$167.20 ,$417.99 ,,,
46259,PAL Sega Mega Drive,The Duel: Test Drive II,$5.09 ,$19.46 ,$26.47 ,$1.06 ,$5.29 ,$4.00 ,$19.99 ,,,
46260,PAL Sega Mega Drive,The Faery Tale Adventure,$11.10 ,$19.08 ,$47.68 ,$2.40 ,$11.99 ,$4.00 ,$19.99 ,,,
46261,PAL Sega Mega Drive,The Flintstones,$11.55 ,$22.16 ,$55.38 ,$2.40 ,$11.99 ,$6.90 ,$22.99 ,,,
46262,PAL Sega Mega Drive,The Immortal,$8.99 ,$23.13 ,$47.74 ,$1.88 ,$9.39 ,$7.20 ,$23.99 ,,,
46263,PAL Sega Mega Drive,The Incredible Crash Dummies,$7.41 ,$16.28 ,$40.68 ,$1.56 ,$7.79 ,$3.40 ,$16.99 ,,,
46264,PAL Sega Mega Drive,The Incredible Hulk,$12.51 ,$27.65 ,$64.69 ,$2.60 ,$12.99 ,$8.70 ,$28.99 ,,,
46265,PAL Sega Mega Drive,The Jungle Book,$8.94 ,$16.02 ,$41.30 ,$1.88 ,$9.39 ,$3.40 ,$16.99 ,,,
46266,PAL Sega Mega Drive,The Lawnmower Man,$4.50 ,$14.41 ,$30.84 ,$0.94 ,$4.69 ,$3.00 ,$14.99 ,,,
46267,PAL Sega Mega Drive,The Legend of Galahad,$13.14 ,$24.98 ,$59.98 ,$2.80 ,$13.99 ,$7.80 ,$25.99 ,,,
46268,PAL Sega Mega Drive,The Lion King,$10.37 ,$17.43 ,$47.89 ,$2.20 ,$10.99 ,$3.60 ,$17.99 ,,,
46269,PAL Sega Mega Drive,The Lost Vikings,$28.51 ,$39.61 ,$111.78 ,$9.00 ,$29.99 ,$16.80 ,$41.99 ,,,
46272,PAL Sega Mega Drive,The Ooze,$34.21 ,$67.41 ,$170.78 ,$14.40 ,$35.99 ,$28.40 ,$70.99 ,,,
46273,PAL Sega Mega Drive,The Ottifants,$8.22 ,$10.22 ,$153.47 ,$1.72 ,$8.59 ,$2.20 ,$10.99 ,,,
46274,PAL Sega Mega Drive,The Pagemaster,$9.46 ,$12.68 ,$43.42 ,$1.98 ,$9.89 ,$2.60 ,$12.99 ,,,
46275,PAL Sega Mega Drive,The Pirates of Dark Water,$19.95 ,$257.86 ,$406.58 ,$6.30 ,$20.99 ,$108.40 ,$270.99 ,,,
46276,PAL Sega Mega Drive,The Punisher,$177.47 ,$401.31 ,$922.84 ,$74.40 ,$185.99 ,$168.40 ,$420.99 ,,,
46277,PAL Sega Mega Drive,The Revenge of Shinobi,$13.75 ,$23.45 ,$65.85 ,$2.80 ,$13.99 ,$7.50 ,$24.99 ,,,
46278,PAL Sega Mega Drive,The Second Samurai,$26.85 ,$50.42 ,$126.05 ,$8.40 ,$27.99 ,$21.20 ,$52.99 ,,,
46279,PAL Sega Mega Drive,The Simpsons: Bart vs. the Space Mutants,$12.77 ,$19.20 ,$51.95 ,$2.60 ,$12.99 ,$4.00 ,$19.99 ,,,
46280,PAL Sega Mega Drive,The Simpsons: Bart's Nightmare,$13.91 ,$33.00 ,$73.40 ,$3.00 ,$14.99 ,$10.50 ,$34.99 ,,,
46281,PAL Sega Mega Drive,The Smurfs,$18.59 ,$33.38 ,$96.72 ,$4.00 ,$19.99 ,$10.50 ,$34.99 ,,,
46282,PAL Sega Mega Drive,The Smurfs: Tour of the World,,,,,,,,,,
46283,PAL Sega Mega Drive,The Terminator,$10.16 ,$24.50 ,$55.68 ,$2.20 ,$10.99 ,$7.80 ,$25.99 ,,,
46284,PAL Sega Mega Drive,Theme Park,$8.82 ,$11.18 ,$39.57 ,$1.86 ,$9.29 ,$2.40 ,$11.99 ,,,
46285,PAL Sega Mega Drive,Thunder Force II,$20.63 ,$32.73 ,$89.23 ,$6.60 ,$21.99 ,$10.20 ,$33.99 ,,,
46286,PAL Sega Mega Drive,Thunder Force IV,$27.46 ,$54.92 ,$137.28 ,$8.70 ,$28.99 ,$23.20 ,$57.99 ,,,
46287,PAL Sega Mega Drive,Time Killers,$69.92 ,$187.54 ,$363.58 ,$29.20 ,$72.99 ,$78.80 ,$196.99 ,,,
46288,PAL Sega Mega Drive,Tintin in Tibet,$21.03 ,$46.67 ,$109.36 ,$6.60 ,$21.99 ,$19.60 ,$48.99 ,,,
46289,PAL Sega Mega Drive,Tiny Toon Adventures: ACME All-Stars,$16.23 ,$25.72 ,$64.33 ,$3.40 ,$16.99 ,$8.10 ,$26.99 ,,,
46290,PAL Sega Mega Drive,Tiny Toon Adventures: Buster's Hidden Treasure,$11.68 ,$17.44 ,$41.38 ,$2.40 ,$11.99 ,$3.60 ,$17.99 ,,,
46291,PAL Sega Mega Drive,ToeJam & Earl,$22.25 ,$27.79 ,$92.98 ,$6.90 ,$22.99 ,$8.70 ,$28.99 ,,,
46292,PAL Sega Mega Drive,ToeJam & Earl in Panic on Funkotron,$20.33 ,$22.11 ,$66.23 ,$6.30 ,$20.99 ,$6.90 ,$22.99 ,,,
46293,PAL Sega Mega Drive,Toki: Going Ape Spit,$17.58 ,$35.16 ,$89.95 ,$3.60 ,$17.99 ,$14.80 ,$36.99 ,,,
46294,PAL Sega Mega Drive,Tommy Lasorda Baseball,$5.15 ,$10.30 ,$25.75 ,$1.08 ,$5.39 ,$2.20 ,$10.99 ,,,
46295,PAL Sega Mega Drive,Tony La Russa Baseball,$10.71 ,$22.52 ,$56.30 ,$2.20 ,$10.99 ,$7.20 ,$23.99 ,,,
46296,PAL Sega Mega Drive,Total Football,$6.13 ,$13.16 ,$32.00 ,$1.28 ,$6.39 ,$2.80 ,$13.99 ,,,
46297,PAL Sega Mega Drive,Toughman Contest,$9.41 ,$9.49 ,$45.43 ,$1.98 ,$9.89 ,$2.00 ,$9.99 ,,,
46298,PAL Sega Mega Drive,Toy Story,$11.42 ,$16.64 ,$45.55 ,$2.40 ,$11.99 ,$3.40 ,$16.99 ,,,
46299,PAL Sega Mega Drive,True Lies,$16.57 ,$29.37 ,$77.38 ,$3.40 ,$16.99 ,$9.30 ,$30.99 ,,,
46300,PAL Sega Mega Drive,Truxton,$33.86 ,$67.91 ,$169.28 ,$14.40 ,$35.99 ,$28.40 ,$70.99 ,,,
46301,PAL Sega Mega Drive,Turbo Outrun,$13.46 ,$27.34 ,$64.95 ,$2.80 ,$13.99 ,$8.70 ,$28.99 ,,,
46302,PAL Sega Mega Drive,Turrican,$32.71 ,$71.61 ,$176.98 ,$10.20 ,$33.99 ,$30.00 ,$74.99 ,,,
46303,PAL Sega Mega Drive,Twin Hawk,$20.16 ,$28.05 ,$102.13 ,$6.30 ,$20.99 ,$8.70 ,$28.99 ,,,
46304,PAL Sega Mega Drive,Two Crude Dudes,$18.08 ,$36.40 ,$91.00 ,$3.80 ,$18.99 ,$15.20 ,$37.99 ,,,
46305,PAL Sega Mega Drive,Two Tribes: Populous II,$3.96 ,$12.80 ,$32.00 ,$0.84 ,$4.19 ,$2.60 ,$12.99 ,,,
46306,PAL Sega Mega Drive,Ultimate Mortal Kombat 3,$18.25 ,$39.95 ,$99.83 ,$3.80 ,$18.99 ,$16.80 ,$41.99 ,,,
46307,PAL Sega Mega Drive,Ultimate Soccer,$3.01 ,$6.43 ,$15.65 ,,$3.19 ,$1.40 ,$6.79 ,,,
46308,PAL Sega Mega Drive,Universal Soldier,$15.59 ,$31.54 ,$106.03 ,$3.20 ,$15.99 ,$9.90 ,$32.99 ,,,
46309,PAL Sega Mega Drive,Urban Strike,$10.84 ,$14.29 ,$35.60 ,$2.20 ,$10.99 ,$3.00 ,$14.99 ,,,
46316,PAL Sega Mega Drive,VR Troopers,$6.64 ,$19.53 ,$42.85 ,$1.40 ,$6.99 ,$6.30 ,$20.99 ,,,
46310,PAL Sega Mega Drive,Vectorman,$10.46 ,$22.07 ,$30.69 ,$2.20 ,$10.99 ,$6.90 ,$22.99 ,,,
46312,PAL Sega Mega Drive,Virtua Fighter 2,$8.82 ,$13.68 ,$17.36 ,$1.86 ,$9.29 ,$2.80 ,$13.99 ,,,
46313,PAL Sega Mega Drive,Virtua Racing,$15.04 ,$20.69 ,$25.00 ,$3.20 ,$15.99 ,$6.60 ,$21.99 ,,,
46314,PAL Sega Mega Drive,Virtual Bart,$25.53 ,$59.43 ,$139.57 ,$8.10 ,$26.99 ,$24.80 ,$61.99 ,,,
46315,PAL Sega Mega Drive,Virtual Pinball,$5.31 ,$13.55 ,$29.18 ,$1.12 ,$5.59 ,$2.80 ,$13.99 ,,,
46338,PAL Sega Mega Drive,WWF Raw,$8.78 ,$17.56 ,$45.66 ,$1.84 ,$9.19 ,$3.60 ,$17.99 ,,,
46339,PAL Sega Mega Drive,WWF Royal Rumble,$10.24 ,$20.85 ,$52.13 ,$2.20 ,$10.99 ,$6.60 ,$21.99 ,,,
46340,PAL Sega Mega Drive,WWF Super WrestleMania,$7.75 ,$12.63 ,$32.40 ,$1.62 ,$8.09 ,$2.60 ,$12.99 ,,,
46341,PAL Sega Mega Drive,WWF WrestleMania: The Arcade Game,$28.20 ,$52.34 ,$130.85 ,$9.00 ,$29.99 ,$22.00 ,$54.99 ,,,
46317,PAL Sega Mega Drive,Warlock,$8.78 ,$15.31 ,$54.93 ,$1.84 ,$9.19 ,$3.20 ,$15.99 ,,,
46318,PAL Sega Mega Drive,WarpSpeed,$6.37 ,$33.36 ,$83.40 ,$1.34 ,$6.69 ,$10.50 ,$34.99 ,,,
46319,PAL Sega Mega Drive,Wayne Gretzky and the NHLPA All-Stars,$1.31 ,$8.48 ,$18.46 ,,$1.99 ,$1.80 ,$8.89 ,,,
46321,PAL Sega Mega Drive,Where in Time is Carmen Sandiego?,$4.91 ,$10.86 ,$25.53 ,$1.04 ,$5.19 ,$2.20 ,$10.99 ,,,
46320,PAL Sega Mega Drive,Where in the World Is Carmen Sandiego?,$3.25 ,$13.03 ,$21.27 ,,$3.39 ,$2.80 ,$13.99 ,,,
46322,PAL Sega Mega Drive,Williams Arcade's Greatest Hits,,,,,,,,,,
46323,PAL Sega Mega Drive,Wimbledon Championship Tennis,$4.87 ,$9.74 ,$24.35 ,$1.02 ,$5.09 ,$2.00 ,$9.99 ,,,
46324,PAL Sega Mega Drive,Winter Challenge,$3.01 ,$6.02 ,$15.65 ,,$3.19 ,$1.30 ,$6.29 ,,,
46325,PAL Sega Mega Drive,Winter Olympics: Lillehammer 94,$2.80 ,$3.13 ,$14.56 ,,$2.89 ,$1.00 ,$4.99 ,,,
46326,PAL Sega Mega Drive,Wiz'n'Liz,$13.43 ,$21.51 ,$59.54 ,$2.80 ,$13.99 ,$6.90 ,$22.99 ,,,
46327,PAL Sega Mega Drive,Wolverine: Adamantium Rage,$35.22 ,$61.54 ,$183.14 ,$14.80 ,$36.99 ,$26.00 ,$64.99 ,,,
46328,PAL Sega Mega Drive,Wonder Boy III: Monster Lair,$13.05 ,$28.18 ,$69.21 ,$2.80 ,$13.99 ,$9.00 ,$29.99 ,,,
46329,PAL Sega Mega Drive,Wonder Boy in Monster World,$23.90 ,$38.96 ,$113.10 ,$7.50 ,$24.99 ,$16.40 ,$40.99 ,,,
46330,PAL Sega Mega Drive,World Championship Soccer,$12.48 ,$24.96 ,$64.90 ,$2.60 ,$12.99 ,$7.80 ,$25.99 ,,,
46331,PAL Sega Mega Drive,World Championship Soccer 2,$7.97 ,$36.49 ,$55.28 ,$1.68 ,$8.39 ,$15.20 ,$37.99 ,,,
46332,PAL Sega Mega Drive,World Class Leaderboard Golf,$1.32 ,$5.23 ,$13.08 ,,$1.99 ,$1.10 ,$5.49 ,,,
46333,PAL Sega Mega Drive,World Cup USA '94,$4.60 ,$6.69 ,$16.73 ,$0.96 ,$4.79 ,$1.40 ,$6.99 ,,,
46334,PAL Sega Mega Drive,World Heroes,$20.42 ,$35.57 ,$88.93 ,$6.30 ,$20.99 ,$14.80 ,$36.99 ,,,
46335,PAL Sega Mega Drive,World of Illusion,$12.76 ,$17.66 ,$33.30 ,$2.60 ,$12.99 ,$3.80 ,$18.99 ,,,
46336,PAL Sega Mega Drive,Worms,$10.60 ,$14.28 ,$40.03 ,$2.20 ,$10.99 ,$3.00 ,$14.99 ,,,
46337,PAL Sega Mega Drive,Wrestle War,$3.46 ,$7.35 ,$18.48 ,,$3.59 ,$1.50 ,$7.69 ,,,
46343,PAL Sega Mega Drive,X-Men,$17.63 ,$34.92 ,$83.67 ,$3.80 ,$18.99 ,$14.80 ,$36.99 ,,,
46344,PAL Sega Mega Drive,X-Men 2: Clone Wars,$38.64 ,$88.48 ,$235.25 ,$16.40 ,$40.99 ,$37.20 ,$92.99 ,,,
46342,PAL Sega Mega Drive,Xenon 2 Megablast,$13.08 ,$26.75 ,$48.39 ,$2.80 ,$13.99 ,$8.40 ,$27.99 ,,,
46345,PAL Sega Mega Drive,Yogi Bear: Cartoon Capers,$16.88 ,$18.35 ,$54.78 ,$3.60 ,$17.99 ,$3.80 ,$18.99 ,,,
46346,PAL Sega Mega Drive,Zany Golf,$7.15 ,$8.90 ,$35.55 ,$1.50 ,$7.49 ,$1.90 ,$9.39 ,,,
46348,PAL Sega Mega Drive,Zero Tolerance,$8.66 ,$14.33 ,$39.18 ,$1.82 ,$9.09 ,$3.00 ,$14.99 ,,,
46349,PAL Sega Mega Drive,Zero Wing,$26.09 ,$66.26 ,$141.70 ,$8.10 ,$26.99 ,$28.00 ,$69.99 ,,,
46347,PAL Sega Mega Drive,Zero the Kamikaze Squirrel,$52.36 ,$115.17 ,$281.85 ,$22.00 ,$54.99 ,$48.40 ,$120.99 ,,,
46350,PAL Sega Mega Drive,Zombies Ate My Neighbors,$25.24 ,$46.08 ,$131.25 ,$8.10 ,$26.99 ,$19.20 ,$47.99 ,,,
46351,PAL Sega Mega Drive,Zool,$9.21 ,$11.33 ,$23.10 ,$1.94 ,$9.69 ,$2.40 ,$11.99 ,,,
46352,PAL Sega Mega Drive,Zoom,$10.84 ,$15.35 ,$47.25 ,$2.20 ,$10.99 ,$3.20 ,$15.99 ,,,
46353,PAL Sega Mega Drive,Zoop,$7.67 ,$8.59 ,$20.84 ,$1.62 ,$8.09 ,$1.80 ,$8.99 ,,,
38718,PAL Super Nintendo,90 Minutes European Prime Goal,$12.18 ,$74.26 ,$158.00 ,$2.60 ,$12.99 ,$31.20 ,$77.99 ,,,
38720,PAL Super Nintendo,AAAHH Real Monsters,$20.09 ,$64.60 ,$152.91 ,$6.30 ,$20.99 ,$27.20 ,$67.99 ,,,
39461,PAL Super Nintendo,Acme Animation Factory,$15.12 ,$120.56 ,$285.84 ,$3.20 ,$15.99 ,$50.80 ,$126.99 ,,,
39462,PAL Super Nintendo,ActRaiser,$40.74 ,$91.41 ,$237.85 ,$17.20 ,$42.99 ,$38.40 ,$95.99 ,,,
38737,PAL Super Nintendo,ActRaiser 2,$24.36 ,$78.38 ,$204.57 ,$7.80 ,$25.99 ,$32.80 ,$81.99 ,,,
38801,PAL Super Nintendo,Addams Family Pugsley's Scavenger Hunt,$14.27 ,$21.22 ,$84.05 ,$3.00 ,$14.99 ,$6.60 ,$21.99 ,,,
38738,PAL Super Nintendo,Addams Family Values,$20.86 ,$52.36 ,$141.85 ,$6.60 ,$21.99 ,$22.00 ,$54.99 ,,,
39088,PAL Super Nintendo,Adventures of Batman & Robin,$54.37 ,$230.22 ,$506.04 ,$22.80 ,$56.99 ,$96.80 ,$241.99 ,,,
38816,PAL Super Nintendo,Adventures of Dr. Franken,$11.07 ,$31.00 ,$77.86 ,$2.40 ,$11.99 ,$9.90 ,$32.99 ,,,
38817,PAL Super Nintendo,Adventures of Mighty Max,$12.39 ,$51.64 ,$123.75 ,$2.60 ,$12.99 ,$21.60 ,$53.99 ,,,
38824,PAL Super Nintendo,Adventures of Tintin: Prisoners of the Sun,$29.67 ,$52.41 ,$124.84 ,$9.30 ,$30.99 ,$22.00 ,$54.99 ,,,
38739,PAL Super Nintendo,Aero the Acro-Bat,$15.65 ,$45.82 ,$121.68 ,$3.20 ,$15.99 ,$19.20 ,$47.99 ,,,
38744,PAL Super Nintendo,Aero the Acro-Bat 2,$37.31 ,$236.97 ,$616.12 ,$15.60 ,$38.99 ,$99.60 ,$248.99 ,,,
38745,PAL Super Nintendo,Aguri Suzuki F-1 Super Driving,$9.25 ,$30.30 ,$77.52 ,$1.94 ,$9.69 ,$9.60 ,$31.99 ,,,
38746,PAL Super Nintendo,Air Cavalry,$6.22 ,$14.71 ,$43.87 ,$1.30 ,$6.49 ,$3.00 ,$14.99 ,,,
38747,PAL Super Nintendo,Al Unser Jr.'s Road to the Top,$7.24 ,$106.52 ,$276.95 ,$1.52 ,$7.59 ,$44.80 ,$111.99 ,,,
38969,PAL Super Nintendo,Aladdin,$15.70 ,$35.96 ,$63.65 ,$3.20 ,$15.99 ,$15.20 ,$37.99 ,,,
38748,PAL Super Nintendo,Alfred Chicken,$14.67 ,$41.34 ,$107.48 ,$3.00 ,$14.99 ,$17.20 ,$42.99 ,,,
38749,PAL Super Nintendo,Alien 3,$12.21 ,$29.33 ,$79.92 ,$2.60 ,$12.99 ,$9.30 ,$30.99 ,,,
38750,PAL Super Nintendo,Alien vs Predator,$69.95 ,$237.66 ,$546.55 ,$29.20 ,$72.99 ,$100.00 ,$249.99 ,,,
38755,PAL Super Nintendo,All-American Championship Football,$8.81 ,$30.13 ,$78.31 ,$1.86 ,$9.29 ,$9.60 ,$31.99 ,,,
39084,PAL Super Nintendo,An American Tail Fievel Goes West,$19.84 ,$70.09 ,$136.16 ,$6.30 ,$20.99 ,$29.60 ,$73.99 ,,,
39463,PAL Super Nintendo,Animaniacs,$10.23 ,$46.05 ,$52.86 ,$2.20 ,$10.99 ,$19.20 ,$47.99 ,,,
39079,PAL Super Nintendo,Another World,$16.62 ,$51.44 ,$215.71 ,$3.40 ,$16.99 ,$21.60 ,$53.99 ,,,
39086,PAL Super Nintendo,Arcade's Greatest Hits Atari Collection 1,$11.07 ,$11.30 ,$75.28 ,$2.40 ,$11.99 ,$3.00 ,$14.99 ,,,
39087,PAL Super Nintendo,Ardy Light Foot,$23.08 ,$83.81 ,$217.91 ,$7.20 ,$23.99 ,$35.20 ,$87.99 ,,,
38779,PAL Super Nintendo,Arkanoid,$17.97 ,$30.96 ,$65.81 ,$3.80 ,$18.99 ,$9.90 ,$32.99 ,,,
39089,PAL Super Nintendo,Art of Fighting,$14.27 ,$70.27 ,$182.70 ,$3.00 ,$14.99 ,$29.60 ,$73.99 ,,,
38782,PAL Super Nintendo,Asterix,$9.12 ,$22.94 ,$31.71 ,$1.92 ,$9.59 ,$7.20 ,$23.99 ,,,
38783,PAL Super Nintendo,Asterix & Obelix,$13.37 ,$20.27 ,$79.56 ,$2.80 ,$13.99 ,$6.30 ,$20.99 ,,,
39464,PAL Super Nintendo,Axelay,$24.31 ,$63.45 ,$178.57 ,$7.80 ,$25.99 ,$26.80 ,$66.99 ,,,
39090,PAL Super Nintendo,B.O.B.,$10.42 ,$43.33 ,$112.48 ,$2.20 ,$10.99 ,$18.40 ,$45.99 ,,,
38794,PAL Super Nintendo,Barkley: Shut Up and Jam!,$7.62 ,$18.38 ,$47.79 ,$1.60 ,$7.99 ,$3.80 ,$18.99 ,,,
39093,PAL Super Nintendo,Bass Masters Classic: Pro Edition,$13.69 ,$60.51 ,$157.33 ,$2.80 ,$13.99 ,$25.60 ,$63.99 ,,,
38804,PAL Super Nintendo,Batman Forever,$11.74 ,$33.75 ,"$4,191.60 ",$2.40 ,$11.99 ,$10.50 ,$34.99 ,,,
46437,PAL Super Nintendo,Batman Forever Limited Edition,$598.62 ,"$1,616.28 ","$4,202.33 ",$251.60 ,$628.99 ,$678.80 ,"$1,696.99 ",,,
38806,PAL Super Nintendo,Batman Returns,$21.67 ,$60.47 ,$158.34 ,$6.90 ,$22.99 ,$25.20 ,$62.99 ,,,
39095,PAL Super Nintendo,Battle Clash,$10.61 ,$24.46 ,$52.00 ,$2.20 ,$10.99 ,$7.80 ,$25.99 ,,,
38809,PAL Super Nintendo,Battletoads & Double Dragon,$40.68 ,$93.85 ,$246.14 ,$17.20 ,$42.99 ,$39.60 ,$98.99 ,,,
38811,PAL Super Nintendo,Battletoads in Battlemaniacs,$20.99 ,$62.08 ,$83.39 ,$6.60 ,$21.99 ,$26.00 ,$64.99 ,,,
39097,PAL Super Nintendo,Beauty and the Beast,$26.60 ,$56.94 ,$148.65 ,$8.40 ,$27.99 ,$24.00 ,$59.99 ,,,
38818,PAL Super Nintendo,Beavis and Butthead,$21.74 ,$46.06 ,$116.17 ,$6.90 ,$22.99 ,$19.20 ,$47.99 ,,,
39465,PAL Super Nintendo,Beethoven,$41.96 ,$459.09 ,"$1,196.88 ",$17.60 ,$43.99 ,$192.80 ,$481.99 ,,,
39091,PAL Super Nintendo,Best of the Best Championship Karate,$8.50 ,$36.10 ,$93.83 ,$1.78 ,$8.89 ,$15.20 ,$37.99 ,,,
38829,PAL Super Nintendo,Big Sky Trooper,$33.66 ,$137.40 ,$267.04 ,$10.50 ,$34.99 ,$57.60 ,$143.99 ,,,
38832,PAL Super Nintendo,Biker Mice from Mars,$44.03 ,$142.01 ,$369.23 ,$18.40 ,$45.99 ,$59.60 ,$148.99 ,,,
39092,PAL Super Nintendo,Biometal,$43.72 ,$148.69 ,$338.84 ,$18.40 ,$45.99 ,$62.40 ,$155.99 ,,,
39094,PAL Super Nintendo,Blackhawk,$29.70 ,$72.79 ,$193.19 ,$9.30 ,$30.99 ,$30.40 ,$75.99 ,,,
39466,PAL Super Nintendo,Blazing Skies,$9.06 ,$19.41 ,$115.62 ,$1.90 ,$9.49 ,$4.00 ,$19.99 ,,,
38826,PAL Super Nintendo,Blues Brothers,$16.91 ,$50.24 ,$638.71 ,$3.60 ,$17.99 ,$21.20 ,$52.99 ,,,
38839,PAL Super Nintendo,Boogerman A Pick and Flick Adventure,$26.75 ,$219.44 ,$248.88 ,$8.40 ,$27.99 ,$92.00 ,$229.99 ,,,
39096,PAL Super Nintendo,Boxing Legends Of The Ring,$18.22 ,$45.86 ,$119.27 ,$3.80 ,$18.99 ,$19.20 ,$47.99 ,,,
39080,PAL Super Nintendo,Bram Stoker's Dracula,$17.60 ,$73.84 ,$172.04 ,$3.60 ,$17.99 ,$31.20 ,$77.99 ,,,
39099,PAL Super Nintendo,Brawl Brothers,$56.29 ,$79.07 ,$356.93 ,$23.60 ,$58.99 ,$33.20 ,$82.99 ,,,
39467,PAL Super Nintendo,Breath of Fire II,$44.41 ,$111.04 ,$296.17 ,$18.80 ,$46.99 ,$46.80 ,$116.99 ,,,
39100,PAL Super Nintendo,Brett Hull Hockey,$8.40 ,$22.64 ,$57.12 ,$1.76 ,$8.79 ,$7.20 ,$23.99 ,,,
38878,PAL Super Nintendo,Brutal Paws of Fury,$9.87 ,$31.54 ,$81.98 ,$2.00 ,$9.99 ,$9.90 ,$32.99 ,,,
39101,PAL Super Nintendo,Bubsy,$12.78 ,$23.61 ,$81.17 ,$2.60 ,$12.99 ,$7.50 ,$24.99 ,,,
38879,PAL Super Nintendo,Bubsy II,$34.07 ,$119.09 ,$243.78 ,$14.40 ,$35.99 ,$50.00 ,$124.99 ,,,
39102,PAL Super Nintendo,Bugs Bunny Rabbit Rampage,$14.51 ,$43.36 ,$101.80 ,$3.00 ,$14.99 ,$18.40 ,$45.99 ,,,
39103,PAL Super Nintendo,Bulls Vs Blazers and the NBA Playoffs,$5.91 ,$15.89 ,$40.19 ,$1.24 ,$6.19 ,$3.40 ,$16.99 ,,,
38890,PAL Super Nintendo,Cal Ripken Jr. Baseball,$6.42 ,$22.42 ,$52.23 ,$1.34 ,$6.69 ,$7.20 ,$23.99 ,,,
39104,PAL Super Nintendo,California Games II,$13.37 ,$56.15 ,$145.99 ,$2.80 ,$13.99 ,$23.60 ,$58.99 ,,,
38894,PAL Super Nintendo,Cannon Fodder,$21.32 ,$48.11 ,$125.66 ,$6.60 ,$21.99 ,$20.40 ,$50.99 ,,,
39468,PAL Super Nintendo,Captain America and the Avengers,$22.12 ,$166.91 ,$389.26 ,$6.90 ,$22.99 ,$70.00 ,$174.99 ,,,
38899,PAL Super Nintendo,Captain Commando,$41.99 ,$90.39 ,$418.27 ,$17.60 ,$43.99 ,$38.00 ,$94.99 ,,,
38900,PAL Super Nintendo,Carrier Aces,$8.75 ,$41.82 ,$92.07 ,$1.84 ,$9.19 ,$17.60 ,$43.99 ,,,
38902,PAL Super Nintendo,Casper,$17.24 ,$122.63 ,$202.84 ,$3.60 ,$17.99 ,$51.60 ,$128.99 ,,,
38910,PAL Super Nintendo,Castlevania: Vampire's Kiss,$57.16 ,$374.28 ,$894.37 ,$24.00 ,$59.99 ,$157.20 ,$392.99 ,,,
38911,PAL Super Nintendo,Champions World Class Soccer,$4.88 ,$18.41 ,$38.42 ,$1.02 ,$5.09 ,$3.80 ,$18.99 ,,,
38912,PAL Super Nintendo,Championship Pool,$7.06 ,$16.70 ,$43.63 ,$1.48 ,$7.39 ,$3.60 ,$17.99 ,,,
38831,PAL Super Nintendo,Chessmaster,$7.70 ,$12.07 ,$49.53 ,$1.62 ,$8.09 ,$2.60 ,$12.99 ,,,
39105,PAL Super Nintendo,Choplifter 3,$19.74 ,$46.49 ,$122.06 ,$6.30 ,$20.99 ,$19.60 ,$48.99 ,,,
38927,PAL Super Nintendo,Chuck Rock,$17.90 ,$24.53 ,$93.27 ,$3.80 ,$18.99 ,$7.80 ,$25.99 ,,,
38928,PAL Super Nintendo,ClayFighter,$13.83 ,$36.41 ,$94.04 ,$3.00 ,$14.99 ,$15.20 ,$37.99 ,,,
38929,PAL Super Nintendo,ClayFighter 2,$17.60 ,$38.42 ,$99.89 ,$3.60 ,$17.99 ,$16.00 ,$39.99 ,,,
38930,PAL Super Nintendo,Claymates,$6.76 ,$17.25 ,$44.85 ,$1.42 ,$7.09 ,$3.60 ,$17.99 ,,,
38932,PAL Super Nintendo,Cliffhanger,$14.94 ,$64.33 ,$120.63 ,$3.20 ,$15.99 ,$27.20 ,$67.99 ,,,
